sm2758,Anna Karina,1940
sm2759,John Karlen,1935
sm2760,Miriam Karlin,1925
sm2761,Boris Karloff,1887
sm2762,Roscoe Karns,1893
sm2763,Alex Karras,1935
sm2764,Kevin Karson,
sm2765,Harold Kasket,1916
sm2766,Peter Kastner,1944
sm2767,Kurt Kasznar,1913
sm2768,Kurt Katch,1896
sm2769,Rosanne Katon,
sm2770,Daniel Kauffman,
sm2771,Andy Kaufman,
sm2772,Joseph Kaufmann,
sm2773,Dorrie Kavanaugh,
sm2774,Charles Kay,
sm2775,Diane Kay,
sm2776,Caren Kaye,
sm2777,Danny Kaye,1913
sm2778,Stubby Kaye,1918
sm2779,Elia Kazan,1909
sm2780,Lainie Kazan,
sm2781,Robert Emmett Keane,1883
sm2782,Buster Keaton,1895
sm2783,Steven Keats,1945
sm2784,Lila Kedrova,1918
sm2785,Howard Keel,1917
sm2786,Ruby Keeler,1909
sm2787,Geoffrey Keen,1916
sm2788,Malcolm Keen,1888
sm2789,Tom Keene,1896
sm2790,Jack Kehoe,
sm2791,Kishi Keiko,
sm2792,Andrew Keir,1926
sm2793,Brian Keith,1921
sm2794,Ian Keith,1899
sm2795,Robert Keith,1896
sm2796,Cecil Kellaway,1891
sm2797,Dorothy Keller,
sm2798,Helen Keller,1881
sm2799,Sally Kellerman,1941
sm2800,Susan Kellerman,
sm2801,DeForest Kelley,1920
sm2802,Mike Kellin,1922
sm2803,Emmett Kelly,1895
sm2804,Fred Kelly,
sm2805,Gene Kelly,1912
sm2806,Grace Kelly,1928
sm2807,Jeanette Kelly,
sm2808,Jim Kelly,
sm2809,Moira Kelly,1969
sm2810,Patsy Kelly,1910
sm2811,Paula Kelly,
sm2812,Sharon Kelly,
sm2813,Tommy Kelly,1928
sm2814,Moultrie Kelsall,1901
sm2815,Fred Kelsey,1884
sm2816,Pert Kelton,1907
sm2817,Jeremy Kemp,1934
sm2818,Martin Kemp,1961
sm2819,Rachel Kempson,
sm2820,Joan KempWelch,1906
sm2821,Takakura Ken,
sm2822,Cyrus O. Kendall,1898
sm2823,Henry Kendall,1887
sm2824,Kay Kendall,1926
sm2825,Suzy Kendall,1943
sm2826,Tony Kendall,
sm2827,Alexa Kenin,
sm2828,Arthur Kennedy,1914
sm2829,Douglas Kennedy,1915
sm2830,Edgar Kennedy,1890
sm2831,Gerard Kennedy,
sm2832,Jayne Kennedy,
sm2833,Merna Kennedy,1908
sm2834,Leon Isaac Kennedy,
sm2835,James Kenney,1930
sm2836,Sean Kenney,
sm2837,Jill Kennington,
sm2838,Dorothea Kent,
sm2839,Jean Kent,1921
sm2840,Keneth Kent,1882
sm2841,Doris Kenyon,
sm2842,Deborah Kerr,1921
sm2843,J. Herbert Kerr jr.,
sm2844,John Kerr,1931
sm2845,Linda Kerridge,
sm2846,J. M. Kerrigan,1885
sm2847,Norman Kerry,1889
sm2848,Kathy Kersh,
sm2849,Brian Kerwin,
sm2850,Lance Kerwin,
sm2851,Jillian Kessner,
sm2852,Sara Kestelman,
sm2853,Evelyn Keyes,1919
sm2854,Mark Keyloun,
sm2855,Persis Khambatta,1950
sm2856,Chaka Khan,
sm2857,Guy Kibbee,1882
sm2858,Michael Kidd,
sm2859,Dead End Kids,
sm2860,East Side Kids,
sm2861,Richard Kiel,1939
sm2862,Wolfgang Kieling,1924
sm2863,Percy Kilbride,1888
sm2864,Terry Kilburn,1926
sm2865,Richard Kiley,1922
sm2866,Victor Kilian,1897
sm2867,Stanley Kim,1921
sm2868,Bruce Kimmel,
sm2869,Anthony Kimmins,1901
sm2870,Stephen Kinanju,
sm2871,Adrienne King,
sm2872,Andrea King,1915
sm2873,Anita King,1889
sm2874,Bernard King,
sm2875,Charles King,1889
sm2876,Mabel King,
sm2877,Pamela King,
sm2878,Perry King,1948
sm2879,Walter Woolf King,1899
sm2880,Zalman King,
sm2881,Walter Kingsford,1882
sm2882,Melinda Kinnaman,
sm2883,Roy Kinnear,1934
sm2884,Leonid Kinskey,1903
sm2885,Klaus Kinski,1926
sm2886,Nastassia Kinsky,1959
sm2887,Lee Kinsolving,1938
sm2888,Bruno Kirby,
sm2889,Phyllis Kirk,1926
sm2890,Tommy Kirk,1941
sm2891,Al Kirkeby,
sm2892,James Kirkwood,
sm2893,Oreste Kirkop,
sm2894,Terry Kiser,
sm2895,Tawny Kitaen,
sm2896,Michael Kitchen,
sm2897,Eartha Kitt,1928
sm2898,John Kitzmiller,1913
sm2899,Alf Kjellin,1920
sm2900,Bodil Kjer,
sm2901,Robert Klein,
sm2902,Rudolf KleinRogge,1888
sm2903,Werner Klemperer,1919
sm2904,Val Kline,
sm2905,Debra Klose,
sm2906,Jack Klugman,1922
sm2907,Evelyn Knapp,1908
sm2908,David Knell,
sm2909,Evel Knievel,
sm2910,David Knight,1927
sm2911,Esmond Knight,1906
sm2912,Sandra Knight,
sm2913,Ted Knight,
sm2914,Don Knotts,1924
sm2915,Patric Knowles,1911
sm2916,Alexander Knox,1907
sm2917,Walter Koenig,
sm2918,Fred Kohler sr.,1889
sm2919,Clarence Kolb,1874
sm2920,Henry Kolker,1874
sm2921,Anna Konstam,
sm2922,Phyllis Konstam,1907
sm2923,Leopoldine Konstatin,
sm2924,Keystone Kops,
sm2925,Miliza Korjus,1908
sm2926,Harvey Korman,1927
sm2927,Charlie Korsmo,
sm2928,Fritz Kortner,1892
sm2929,Charles Korvin,1907
sm2930,Sylva Koscina,1935
sm2931,Martin Kosleck,1907
sm2932,Linda Koslowski),
sm2933,David Kossoff,1919
sm2934,Sho Kosugi,
sm2935,Yaphet Kotto,1937
sm2936,Nancy Kovack,1935
sm2937,Jeroen Krabbe,
sm2938,Ernie Kovacs,1919
sm2939,Jeffrey Kramer,
sm2940,Werner Krauss,1884
sm2941,Kurt Kreuger,1917
sm2942,Lisa Kreuzer,
sm2943,Anneline Kriel,
sm2944,Sylvia Kristel,1952
sm2945,Marta Kristen,
sm2946,Joseph Kroner,
sm2947,Alma Kruger,1868
sm2948,Hardy Kruger,1928
sm2949,Otto Kruger,1885
sm2950,Gene Krupa,
sm2951,Jack Kruschen,1922
sm2952,Vivian Kubrick,
sm2953,Youki Kudoh,1971
sm2954,Paul Kukas,
sm2955,Nancy Kulp,1919
sm2956,Cal Kuniholme,
sm2957,Alwyn Kurts,
sm2958,Katy Kurtzman,
sm2959,James Kushner,
sm2960,Nancy Kwan,1938
sm2961,Sam Kydd,1917
sm2962,Machiko Kyo,1924
sm2963,Kay Kyser,1897
sm2964,David Labiosa,
sm2965,Catherine Lacey,1904
sm2966,Ronald Lacey,
sm2967,Taylor Lacher,
sm2968,Stephen Lack,
sm2969,Frank Lackteen,1894
sm2970,Denis Lacroix,
sm2971,Jerry Lacy,
sm2972,Alan Ladd,1913
sm2973,Cheryl Ladd,1951
sm2974,Patricia Laffan,1919
sm2975,Marcy Lafferty,
sm2976,Bert Lahr,1895
sm2977,Gary Lahti,
sm2978,Frankie Laine,1913
sm2979,Jenny Laird,1917
sm2980,Arthur Lake,1905
sm2981,Veronica Lake,1919
sm2982,Barbara LaMarr,1896
sm2983,Hedy Lamarr,1913
sm2984,Fernando Lamas,1915
sm2985,Gil Lamb,1906
sm2986,Constant Lambert,1905
sm2987,Jack Lambert,1899
sm2988,Paul Lambert,
sm2989,Heath Lamberts,
sm2990,Lloyd Lamble,1914
sm2991,Duncan Lamont,1918
sm2992,Molly Lamont,
sm2993,Dorothy Lamour,1914
sm2994,Charles Lampkin,
sm2995,Burt Lancaster,1913
sm2996,Karl Lanchbury,
sm2997,Elsa Lanchester,1902
sm2998,Geoffrey Land,
sm2999,David Landau,1878
sm3000,Elissa Landi,1904
sm3001,Marla Landi,1937
sm3002,Carole Landis,1919
sm3003,Cullen Landis,1896
sm3004,Jessie Royce Landis,1904
sm3005,Laurene Landon,
sm3006,Michael Landon,1937
sm3007,Valerie Landsburg,
sm3008,Abbe Lane,
sm3009,Allan Rocky Lane,1901
sm3010,Charles Lane,1899
sm3011,Jocelyn Lane,
sm3012,Lola Lane,1909
sm3013,Lupino Lane,1892
sm3014,Kent Lane,
sm3015,Priscilla Lane,1917
sm3016,Rosemary Lane,1913
sm3017,Richard Lane,1900
sm3018,Rusty Lane,
sm3019,Tom Lane,
sm3020,Matheson Lang,1879
sm3021,Perry Lang,
sm3022,Robert Lang,1934
sm3023,Glenn Langan,1917
sm3024,Harry Langdon,1884
sm3025,Michael Langdon,
sm3026,Sue Ane Langdon,1940
sm3027,Hope Lange,1931
sm3028,Frank Langella,1940
sm3029,Frances Langford,1914
sm3030,Lillie Langtry,1853
sm3031,Angela Lansbury,1925
sm3032,Joi Lansing,1928
sm3033,Robert Lansing,1929
sm3034,Mario Lanza,1921
sm3035,Laurie Lapinski,
sm3036,Laura LaPlante,1904
sm3037,Jane Lapotaire,1941
sm3038,Rod LaRocque,1896
sm3039,Erik Larsen,
sm3040,Ham Larsen,
sm3041,Keith Larsen,1925
sm3042,Wolf Larson,1959
sm3043,Jack LaRue,1927
sm3044,Sidney Lassick,
sm3045,Lassie,
sm3046,Louise Latham,
sm3047,Frank Latimore,
sm3048,Matt Lattanzi,
sm3049,Lyle Lattel,
sm3050,Ellen Hamilton Latzen,
sm3051,Chester Lauck,1902
sm3052,Tom Laughlin,1938
sm3053,Charles Laughton,1899
sm3054,Cyndi Lauper,1953
sm3055,Carol Laure,
sm3056,Stan Laurel,1890
sm3057,Laurel and Hardy,
sm3058,John Laurie,
sm3059,Piper Laurie,1932
sm3060,Harry Lauter,1920
sm3061,Daliah Lavi,1940
sm3062,Peter Lawford,1923
sm3063,Jody Lawrence,1930
sm3064,Adam Lawrence,
sm3065,Barbara Lawrence,1928
sm3066,Bruno Lawrence,
sm3067,Delphi Lawrence,1927
sm3068,Florence Lawrence,1886
sm3069,Gertrude Lawrence,1898
sm3070,Marc Lawrence,1910
sm3071,Steve Lawrence,
sm3072,Wilfrid Lawson,1900
sm3073,Frank Lawton,1904
sm3074,George Lazenby,1939
sm3075,Robin Leach,
sm3076,Rosemary Leach,
sm3077,Zarah Leander,1907
sm3078,Michael Learned,1939
sm3079,JeanPierre Leaud,1944
sm3080,Stanley Leavitt,
sm3081,Kelly LeBrock,
sm3082,Francis Lederer,1906
sm3083,Otto Lederer,
sm3084,Anna Lee,1914
sm3085,Berlinda Lee,1935
sm3086,Bill Lee,1928
sm3087,Bernard Lee,1908
sm3088,Brandon Lee,1964
sm3089,Bruce Lee,1940
sm3090,Canada Lee,1907
sm3091,Carl Lee,
sm3092,China Lee,
sm3093,Christopher Lee,1922
sm3094,Cinque Lee,
sm3095,Cynthia Lee,
sm3096,Davey Lee,1925
sm3097,Dixie Lee,1911
sm3098,Dorothy Lee,1911
sm3099,Gypsy Rose Lee,1913
sm3100,Joie Lee,
sm3101,Michele Lee,1942
sm3102,Robbie Lee,
sm3103,Peggy Lee,1921
sm3104,Pinky Lee,
sm3105,Spike,
sm3106,Richard Leech,1922
sm3107,Andrea Leeds,1914
sm3108,Thelma Leeds,1914
sm3109,Roger Leenhardt,
sm3110,Eva leGallienne,
sm3111,James LeGros,1950
sm3112,Beatrix Lehman,
sm3113,Fritz Leiber,1883
sm3114,Ron Leibman,1937
sm3115,Don Leifert,
sm3116,Janet Leigh,1927
sm3117,Vivien Leigh,1913
sm3118,Barbara LeighHunt,1935
sm3119,Margaret Leighton,1922
sm3120,Tom Leindecker,
sm3121,Frederick Leister,1885
sm3122,Donovan Leitch,
sm3123,Virginia Leith,1932
sm3124,Paul LeMat,1952
sm3125,Harvey Lembeck,1925
sm3126,Jack Lemmon,1925
sm3127,Meadowlark Lemon,
sm3128,Jean Lenoir,
sm3129,Leib Lensky,
sm3130,Lotte Lenya,1899
sm3131,Kay Lenz,1953
sm3132,Rick Lenz,1939
sm3133,Valerie Leon,
sm3134,Murray Leonard,1898
sm3135,Sheldon Leonard,1907
sm3136,Tea Leoni,
sm3137,Madeleine Leroux,
sm3138,Joan Leslie,1925
sm3139,Bob Lesser,
sm3140,Bruce Lester,1912
sm3141,Buddy Lester,
sm3142,Mark Lester,1958
sm3143,Al Lettieri,1927
sm3144,Oscar Levant,1906
sm3145,Sam Levene,1905
sm3146,Diana Lewis,1915
sm3147,Fiona Lewis,1946
sm3148,Jenny Lewis,1975
sm3149,Jerry Lewis,1926
sm3150,Jerry Lee Lewis,
sm3151,Ronald Lewis,1928
sm3152,Sheldon Lewis,1868
sm3153,Edward Lexy,1897
sm3154,Viola Leyel,
sm3155,John Leyton,1939
sm3156,Brian Libby,
sm3157,Liberace,
sm3158,Anne Libert,
sm3159,Jeremy Licht,
sm3160,Mitchell Lichtenstein,
sm3161,Anki Liden,
sm3162,Ron Liebman,
sm3163,Lo Lieh,
sm3164,Albert Lieven,1906
sm3165,Gordon Lightfoot,
sm3166,Beatrice Lillie,1898
sm3167,Elmo Lincoln,1889
sm3168,Gunnel Lindblom,1931
sm3169,Eric Linden,1909
sm3170,Jennie Linden,1939
sm3171,Cec Linder,1921
sm3172,Max Linder,1883
sm3173,Viveca Lindfors,1920
sm3174,Audra Lindley,
sm3175,Olga Lindo,1898
sm3176,Margaret Lindsay,1910
sm3177,Mark LinnBaker,
sm3178,Leon M. Lion,
sm3179,Dennis Lipscomb,
sm3180,Francis Lister,1899
sm3181,Moira Lister,1923
sm3182,John Litel,1895
sm3183,Ann Little,
sm3184,Cleavon Little,1939
sm3185,Lucien Littlefield,1895
sm3186,Roger Livesey,1906
sm3187,Sam Livesey,1873
sm3188,Margaret Livingston,1900
sm3189,Stanley Livingston,
sm3190,Desmond Llewellyn,
sm3191,Doris Lloyd,1899
sm3192,Emily Lloyd,
sm3193,Harold Lloyd,1893
sm3194,Kathleen Lloyd,
sm3195,Norman Lloyd,1914
sm3196,Charles Lloyd-Pack,1905
sm3197,Tony LoBianco,
sm3198,Philip Locke,
sm3199,Sondra Locke,1947
sm3200,Calvin Lockhart,1934
sm3201,Gene Lockhart,1891
sm3202,June Lockhart,1925
sm3203,Kathleen Lockhart,1893
sm3204,Heather Locklear,
sm3205,Gary Lockwood,1937
sm3206,Margaret Lockwood,1916
sm3207,Barbara Loden,
sm3208,John Loder,1898
sm3209,David Lodge,1922
sm3210,John Lodge,1903
sm3211,Jaqueline Logan,
sm3212,Robert F. Logan,
sm3213,Marie Lohr,1890
sm3214,Gina Lollobrigida,1927
sm3215,Herbert Lom,1917
sm3216,Herbert Lomas,1887
sm3217,Carole Lombard,1908
sm3218,Sol Lomita,
sm3219,Julie London,1926
sm3220,Audrey Long,1924
sm3221,Avon Long,
sm3222,Richard Long,1927
sm3223,Shelley Long,
sm3224,Walter Long,1879
sm3225,John Longden,1900
sm3226,Terence Longden,1922
sm3227,Claudine Longet,
sm3228,Ray Lonnen,
sm3229,Michel Lonsdale,1931
sm3230,Richard Loo,1903
sm3231,Herbert Loom,
sm3232,Nancy Loomis,
sm3233,Rod Loomis,
sm3234,Gerry Lopez,
sm3235,Perry Lopez,
sm3236,Trini Lopez,1933
sm3237,Gail Lorber,
sm3238,Jack Lord,1922
sm3239,Marjorie Lord,1922
sm3240,Pauline Lord,1890
sm3241,Tony Lorea,
sm3242,Sophia Loren,1934
sm3243,Marion Lorne,1886
sm3244,Peter Lorre,1904
sm3245,Joan Lorring,1926
sm3246,Tilly Losch,1901
sm3247,Bill Louie,
sm3248,Joe Louis,
sm3249,Willard Louis,
sm3250,Anita Louise,1915
sm3251,Tina Louise,1934
sm3252,Bessie Love,1898
sm3253,Montagu Love,1877
sm3254,Phyllis Love,
sm3255,Frank Lovejoy,1912
sm3256,Linda Lovelace,1952
sm3257,Dyson Lovell,
sm3258,Raymond Lovell,1900
sm3259,Arthur Lowe,1914
sm3260,Edmund Lowe,1890
sm3261,Rob Lowe,
sm3262,Carrie Lowell,1964
sm3263,Robert Lowery,1916
sm3264,Lynn Lowry,
sm3265,Morton Lowry,1908
sm3266,Myrna Loy,1905
sm3267,Lisa Lu,
sm3268,Antonella Lualdi,1931
sm3269,Arthur Lucan,1887
sm3270,Lisa Lucas,
sm3271,Wilfred Lucas,1926
sm3272,Deborah Luce,
sm3273,Corinne Luchaire,1921
sm3274,Laurence Luckinbill,1934
sm3275,Charles Ludlam,
sm3276,Lorna Luft,
sm3277,Bela Lugosi,1882
sm3278,Paul Lukas,1887
sm3279,Jorge Luke,
sm3280,Keye Luke,1904
sm3281,Aldrick Lukes,
sm3282,Folco Lulli,1912
sm3283,Lulu,1948
sm3284,Joanna Lumley,1946
sm3285,Dayton Lummis,1903
sm3286,Barbara Luna,1937
sm3287,Art Lund,1915
sm3288,John Lund,1913
sm3289,Alfred Lunt,1892
sm3290,Ida Lupino,1914
sm3291,Stanley Lupino,1893
sm3292,Paul Lupone,
sm3293,Alfred Lutter,
sm3294,Thuy An Luu,1967
sm3295,Jimmy Lydon,1923
sm3296,Viola Lyel,1900
sm3297,Alfred Lynch,1933
sm3298,Richard Lynch,1936
sm3299,Paul Lynde,1926
sm3300,Robert Lynen,1921
sm3301,Carol Lynley,1942
sm3302,Ann Lynn,1934
sm3303,Diana Lynn,1926
sm3304,Jeffrey Lynn,1909
sm3305,Leni Lynn,1925
sm3306,Ralph Lynn,1882
sm3307,Sharon Lynn,1910
sm3308,Vera Lynn,1921
sm3309,Ben Lyon,1901
sm3310,Sue Lyon,1946
sm3311,Tom Lyons,
sm3312,Bert Lytell,1888
sm3313,James MacArthur,1937
sm3314,Simon MacCorkindale,1952
sm3315,J.Farrell MacDonald,1875
sm3316,Jeanette MacDonald,
sm3317,Niall MacGinnis,1913
sm3318,Jack MacGowran,1916
sm3319,Ali MacGraw,1938
sm3320,Marlena MacGuire,
sm3321,Stephen Macht,
sm3322,Helen Mack,1913
sm3323,Kerry Mack,
sm3324,Marion Mack,
sm3325,Dorothy Mackaill,1903
sm3326,Barry Mackay,1906
sm3327,Fulton Mackay,
sm3328,Janet MacLachian,
sm3329,Sandy Mackendrick,1912
sm3330,Kenneth MacKenna,1899
sm3331,Barton MacLane,1900
sm3332,Douglass MacLean,1890
sm3333,Micheal MacLiammoir,1899
sm3334,Aline MacMahon,1899
sm3335,Horace MacMahon,1907
sm3336,Fred MacMurray,1907
sm3337,Robert MacNaughton,
sm3338,Patrick MacNee,1922
sm3339,Kristy MacNichol,1976
sm3340,Peter MacNicol,
sm3341,Norman Macowan,1877
sm3342,Douglas MacPhail,1910
sm3343,Elle MacPherson,1966
sm3344,Jeanie MacPherson,1878
sm3345,Duncan Macrae,1905
sm3346,Gordon Macrae,1921
sm3347,Michael Macrae,
sm3348,George Macready,1909
sm3349,Bill Macy,1922
sm3350,Donald Madden,
sm3351,Peter Madden,1905
sm3352,Victor Maddern,1926
sm3353,Guy Madison,1922
sm3354,Noel Madison,1898
sm3355,Patrick Magee,1924
sm3356,Anna Magnani,1907
sm3357,George Maharis,1928
sm3358,Jock Mahoney,1919
sm3359,Marjorie Main,1890
sm3360,Marne Maitland,1920
sm3361,Lee Majors,1940
sm3362,Eliot Makeham,1882
sm3363,Chris Makepeace,
sm3364,Mala,1906
sm3365,John Malcolm,
sm3366,Karl Malden,1913
sm3367,Laurent Malet,
sm3368,Miles Malleson,1888
sm3369,Tania Mallett,
sm3370,Boots Mallory,1913
sm3371,Gina Malo,1909
sm3372,Dorothy Malone,1925
sm3373,Eily Malyon,1879
sm3374,Robert Mandan,
sm3375,Miles Mander,1888
sm3376,Silvana Mangano,1937
sm3377,Karin Mani,
sm3378,Hank Mann,1887
sm3379,Guido Mannari,
sm3380,David Manners,1901
sm3381,Lucie Mannheim,1895
sm3382,Ettori Manni,1927
sm3383,Irene Manning,1917
sm3384,Dinah Manoff,
sm3385,Jayne Mansfield,1932
sm3386,Clelia Mantania,
sm3387,Paul Mantee,1936
sm3388,Joe Mantell,
sm3389,Kiti Manver,
sm3390,Leslie Manville,
sm3391,Linda Manz,1961
sm3392,David Manzy,
sm3393,Adele Mara,1923
sm3394,Jean Marais,1913
sm3395,Marcel Marceau,
sm3396,Sophie Marceau,1966
sm3397,Fredric March,1897
sm3398,Hal March,1920
sm3399,Corinne Marchand,1928
sm3400,Henri Marchand,1898
sm3401,Nancy Marchand,
sm3402,Andrea Marcovicci,
sm3403,Theodore Marcuse,1920
sm3404,Janie Mareze,
sm3405,Arthur Margetson,1897
sm3406,Margo,1918
sm3407,Janet Margolin,1943
sm3408,Stuart Margolin,1940
sm3409,Michael Margotta,
sm3410,Jacques Marin,1919
sm3411,Rikki Marin,
sm3412,Howard MarionCrawford,1914
sm3413,Jane Marken,1895
sm3414,Enid Markey,1890
sm3415,Kika Markham,
sm3416,Monte Markham,1935
sm3417,Ted Markland,
sm3418,John Marley,1916
sm3419,Hugh Marlowe,1911
sm3420,Scott Marlowe,
sm3421,Percy Marmont,1883
sm3422,Evaristo Marquez,
sm3423,Sally Marr,
sm3424,Kenneth Mars,1936
sm3425,Carol Marsh,1926
sm3426,Garry Marsh,1902
sm3427,Mae Marsh,1895
sm3428,Marion Marsh,1913
sm3429,Alan Marshal,1909
sm3430,Arthur Marshal,
sm3431,Brenda Marshall,1915
sm3432,Connie Marshall,1938
sm3433,Don Marshall,
sm3434,E.G. Marshall,1910
sm3435,Herbert Marshall,1890
sm3436,Ken Marshall,
sm3437,Sarah Marshall,
sm3438,Tully Marshall,1864
sm3439,Zena Marshall,1926
sm3440,AnneMarie Martin,1957
sm3441,ChrisPin Martin,1894
sm3442,Dean Martin,1917
sm3443,Dewey Martin,1923
sm3444,Dick Martin,1923
sm3445,Edie Martin,1880
sm3446,Jean Martin,
sm3447,Marion Martin,1916
sm3448,Mary Martin,1913
sm3449,Millicent Martin,1934
sm3450,Pamela Sue Martin,
sm3451,Ross Martin,1920
sm3452,Strother Martin,1920
sm3453,Elsa Martinelli,1933
sm3454,Frederick Martini,
sm3455,Nino Martini,1904
sm3456,Al Martino,
sm3457,Leslie Martinson,
sm3458,Lee Marvin,1924
sm3459,Chico Marx,1886
sm3460,Groucho Marx,1890
sm3461,Harpo Marx,1888
sm3462,Gummo Marx,1893
sm3463,Zeppo Marx,1901
sm3464,Marx Brothers,
sm3465,Giulietta Masina,1921
sm3466,Johnny Mask,
sm3467,Virginia Maskell,1936
sm3468,Henry Mason,
sm3469,Hilary Mason,
sm3470,Jack Mason,
sm3471,James Mason,1909
sm3472,Marsha Mason,1942
sm3473,Shirley Mason,1900
sm3474,Lea Massari,1933
sm3475,Osa Massen,1915
sm3476,Daniel Massey,1933
sm3477,Edith Massey,
sm3478,Ilona Massey,1912
sm3479,Raymond Massey,1896
sm3480,Paul Massie,1932
sm3481,Sean Masterson,
sm3482,Marcello Mastroianni,1923
sm3483,Richard Masur,
sm3484,Clelia Matania,
sm3485,Julian Mateus,
sm3486,Aubrey Mather,1885
sm3487,Murray Matheson,1912
sm3488,Tim Matheson,1926
sm3489,Kerwin Mathews,1926
sm3490,Walter Matthau,1920
sm3491,A.E. Matthews,1869
sm3492,Jessie Matthews,1907
sm3493,Lester Matthews,1900
sm3494,Peter Matthey,
sm3495,Robin Mattson,
sm3496,Victor Mature,1915
sm3497,Billy Mauch,1925
sm3498,Bobby Mauch,1925
sm3499,Cyril Maude,
sm3500,Nicole Maurey,1925
sm3501,Edwin Maxwell,1886
sm3502,Elsa Maxwell,1883
sm3503,Lois Maxwell,1927
sm3504,Marilyn Maxwell,1921
sm3505,Mathilda May,1965
sm3506,Russ Mayberry,
sm3507,Eddie Mayehoff,1911
sm3508,Peter Mayhew,
sm3509,Bill Maynard,1928
sm3510,Ken Maynard,1895
sm3511,Ferdy Mayne,1916
sm3512,Virginia Mayo,1920
sm3513,Mike Mazurki,1909
sm3514,Paul Mazursky,1938
sm3515,Marianne McAndrew,1938
sm3516,Ray McAnnely,
sm3517,Andrea McArdle,
sm3518,May McAvoy,1901
sm3519,Diane McBain,1941
sm3520,Donald McBride,1894
sm3521,Marcia McBroom,
sm3522,Irish McCalla,
sm3523,Lon McCallister,1923
sm3524,David McCallum,1933
sm3525,John McCallum,1917
sm3526,Neil McCallum,1929
sm3527,Mercedes McCambridge,1918
sm3528,Rue McClanahan,
sm3529,Fergus McClelland,
sm3530,Sean McClory,1923
sm3531,Doug McClure,1935
sm3532,Marc McClure,
sm3533,Keith McConnell,
sm3534,Richard McConnell,
sm3535,Kent McCord,
sm3536,Patty McCormack,1945
sm3537,F.J. McCormick,1891
sm3538,Myron McCormick,1908
sm3539,Pat McCormick,
sm3540,Alec McCowen,1925
sm3541,Tim McCoy,1891
sm3542,Van McCoy,
sm3543,Jeff McCracken,
sm3544,Jody McCrea,
sm3545,Joel McCrea,1905
sm3546,Hattie McDaniel,1895
sm3547,Hugh McDermott,1908
sm3548,Ruth McDevitt,1895
sm3549,Marie McDonald,1923
sm3550,Kit McDonough,
sm3551,Betty McDowall,
sm3552,Roddy McDowall,1928
sm3553,John McEnery,1945
sm3554,Peter McEnery,1940
sm3555,Arnie McEnroe,
sm3556,Spanky McFarland,1928
sm3557,Darren McGavin,1922
sm3558,Vonetta McGee,
sm3559,Everett McGill,
sm3560,Ted McGinley,
sm3561,John McGiver,1913
sm3562,Frank McGlynn,1867
sm3563,Patrick McGoohan,1928
sm3564,Elizabeth McGovern,1961
sm3565,Alec McGowan,
sm3566,Ali McGraw,
sm3567,Charles McGraw,1914
sm3568,Angela Punch McGregor,
sm3569,Julie McGregor,
sm3570,Biff McGuire,1926
sm3571,Bill McGuire,
sm3572,Don McGuire,1919
sm3573,Dorothy McGuire,1919
sm3574,Marlena McGuire,
sm3575,Frank McHugh,1899
sm3576,John McIntire,1907
sm3577,Siobhan McKenna,1923
sm3578,T.P. McKenna,
sm3579,Virginia McKenna,1931
sm3580,Kate McKenzie,
sm3581,Leo McKern,1920
sm3582,Norman McKinnel,
sm3583,Victor McLaglen,1883
sm3584,Hollis McLaren,
sm3585,Gibb McLaughlin,1884
sm3586,John C. McLaughlin,
sm3587,Diana McLean,
sm3588,Catherine McLeod,1924
sm3589,Allyn Ann McLerie,1926
sm3590,John McLiam,
sm3591,Marshall McLuhan,
sm3592,Ed McMahon,
sm3593,John McMartin,
sm3594,Kenneth McMillan,
sm3595,Barbara McNair,
sm3596,Stephen McNally,1913
sm3597,Maggie McNamara,1928
sm3598,Gus McNaughton,1884
sm3599,Howard McNear,1905
sm3600,Patrick McNee,1922
sm3601,Claudia McNeil,
sm3602,Kathryn McNeil,
sm3603,Kristy McNichol,1963
sm3604,Maggie McOmie,
sm3605,Butterfly McQueen,1911
sm3606,Steve McQueen,1930
sm3607,Frank McRae,
sm3608,Michael McShane,1955
sm3609,Robert McWade,1865
sm3610,Audrey Meadows,
sm3611,Jayne Meadows,1920
sm3612,Joyce Meadows,
sm3613,Anne Meara,1929
sm3614,DeAnn Mears,
sm3615,Sylvie Meda,
sm3616,Kay Medford,1914
sm3617,Patricia Medina,1921
sm3618,Michael Medwin,1923
sm3619,Donald Meek,1880
sm3620,George Meeker,
sm3621,Ralph Meeker,1920
sm3622,Thomas Meighan,1879
sm3623,John Meillon,1934
sm3624,Mariangela Melato,
sm3625,Claudine Melgrave,
sm3626,George S. Melies,1861
sm3627,Marisa Mell,1929
sm3628,Michael Melling,
sm3629,Fuller Mellish jr.,
sm3630,Breno Mello,
sm3631,JeanPierre Melville,1917
sm3632,Sam Melville,
sm3633,Murray Melvin,1932
sm3634,Mauro Mendonco,
sm3635,Adolphe Menjou,1890
sm3636,Doro Merande,1898
sm3637,Nerida Mercado,
sm3638,Beryl Mercer,1882
sm3639,Vivien Merchant,1929
sm3640,Michele Mercier,1942
sm3641,Melina Mercouri,1923
sm3642,Burgess Meredith,1908
sm3643,Don Meredith,
sm3644,Lee Meredith,
sm3645,John Merivale,
sm3646,Philip Merivale,1886
sm3647,Lee Meriwether,1935
sm3648,Una Merkel,1903
sm3649,Ethel Merman,1908
